"","x"
"TPM1",5
"LACTB",5
"RPS27L",5
"RAB8B",5
"APH1B",5
"PLEKHO2",5
"SPG21",5
"RAB11A",5
"SMAD3",5
"NEO1",5
"HCN4",5
"STOML1",5
"PML",5
"SCAMP2",5
"SCAMP5",5
"NEIL1",5
"UBE2Q2",5
"TBC1D2B",5
"CIB2",5
"DNAJA4",5
"CTSH",5
"RASGRF1",5
"ANKRD34C",5
"BNC1",5
"SH3GL3",5
"ALPK3",5
"AKAP13",5
"SLCO3A1",5
"NR2F2",5
"MEF2A",5
"NPRL3",5
"HBQ1",5
"ARHGDIG",5
"PDIA2",5
"PGAP6",5
"NME4",5
"DECR2",5
"MSLN",5
"SOX8",5
"IGFALS",5
"MSRB1",5
"TSC2",5
"IL32",5
"ZNF75A",5
"NAA60",5
"DNASE1",5
"CREBBP",5
"CORO7",5
"NMRAL1",5
"HMOX2",5
"CDIP1",5
"MGRN1",5
"PPL",5
"ABAT",5
"PMM2",5
"CLEC16A",5
"AC099489.1",5
"LITAF",5
"TXNDC11",5
"ZC3H7A",5
"CPPED1",5
"VPS35L",5
"KNOP1",5
"IQCK",5
"GPRC5B",5
"TMEM159",5
"NPIPB5",5
"GGA2",5
"DCTN5",5
"PRKCB",5
"ARHGAP17",5
"XPO6",5
"EIF3C",5
"SPNS1",5
"QPRT",5
"CDIPT",5
"SEZ6L2",5
"ASPHD1",5
"TAOK2",5
"MAPK3",5
"CORO1A",5
"CTF1",5
"FBXL19",5
"BCKDK",5
"PRSS8",5
"PRSS36",5
"PYCARD",5
"ITGAM",5
"ZNF843",5
"TGFB1I1",5
"CYLD",5
"SALL1",5
"AC007906.2",5
"MT1M",5
"MT1F",5
"HERPUD1",5
"DOK4",5
"KIFC3",5
"USB1",5
"MMP15",5
"NDRG4",5
"CNOT1",5
"SLC38A7",5
"CDH11",5
"KCTD19",5
"ATP6V0D1",5
"RANBP10",5
"NUTF2",5
"PSKH1",5
"SLC12A4",5
"DUS2",5
"SLC7A6",5
"SMPD3",5
"ZFP90",5
"TANGO6",5
"DDX19B",5
"FCSK",5
"HYDIN",5
"ATXN1L",5
"ZFHX3",5
"ZNRF1",5
"BCAR1",5
"MAF",5
"CMIP",5
"HSD17B2",5
"CDH13",5
"MLYCD",5
"OSGIN1",5
"DNAAF1",5
"COTL1",5
"ZDHHC7",5
"MVD",5
"SNAI3",5
"PIEZO1",5
"ZNF778",5
"CPNE7",5
"DBNDD1",5
"C17orf97",5
"RFLNB",5
"VPS53",5
"MYO1C",5
"SLC43A2",5
"WDR81",5
"DPH1",5
"HIC1",5
"SGSM2",5
"TAX1BP3",5
"P2RX5",5
"ATP2A3",5
"ZZEF1",5
"SPNS2",5
"PELP1",5
"PLD2",5
"KIF1C",5
"ZNF594",5
"NLRP1",5
"AC055839.2",5
"WSCD1",5
"ALOX12",5
"RNASEK",5
"PHF23",5
"TNK1",5
"TMEM102",5
"SOX15",5
"TP53",5
"EFNB3",5
"KCNAB3",5
"ALOXE3",5
"STX8",5
"GLP2R",5
"MYH3",5
"ZNF18",5
"MYOCD",5
"ARHGAP44",5
"FLCN",5
"PEMT",5
"DRC3",5
"ATPAF2",5
"MIEF2",5
"FOXO3B",5
"SLC47A1",5
"USP22",5
"NATD1",5
"KCNJ12",5
"KSR1",5
"LGALS9",5
"TNFAIP1",5
"VTN",5
"NEK8",5
"TRAF4",5
"FAM222B",5
"FLOT2",5
"ANKRD13B",5
"RAB11FIP4",5
"TMEM98",5
"ASIC2",5
"CCL2",5
"SLFN12",5
"TBC1D3G",5
"ACACA",5
"DUSP14",5
"SYNRG",5
"DDX52",5
"ARHGAP23",5
"CISD3",5
"LASP1",5
"ERBB2",5
"MIEN1",5
"GRB7",5
"ORMDL3",5
"GSDMA",5
"PSMD3",5
"MED24",5
"RAPGEFL1",5
"GJD3",5
"KRT23",5
"KRT33A",5
"KRT33B",5
"KRT31",5
"KRT37",5
"KRT36",5
"KRT13",5
"JUP",5
"NT5C3B",5
"NKIRAS2",5
"RAB5C",5
"ATP6V0A1",5
"RAMP2",5
"VPS25",5
"IFI35",5
"RND2",5
"TMEM106A",5
"DUSP3",5
"G6PC3",5
"ATXN7L3",5
"GRN",5
"FAM171A2",5
"CCDC43",5
"ADAM11",5
"NMT1",5
"PLCD3",5
"ARHGAP27",5
"LINC02210-CRHR1",5
"NPEPPS",5
"TBKBP1",5
"PNPO",5
"PHB",5
"FAM117A",5
"PDK2",5
"SAMD14",5
"SPATA20",5
"MTMR4",5
"SEPTIN4",5
"YPEL2",5
"PPM1D",5
"BCAS3",5
"CYB561",5
"ACE",5
"PRR29",5
"SDK2",5
"RPL38",5
"TTYH2",5
"GPRC5C",5
"FDXR",5
"HID1",5
"ARMC7",5
"JPT1",5
"GGA3",5
"TMEM94",5
"CASKIN2",5
"LLGL2",5
"SMIM6",5
"SAP30BP",5
"GALK1",5
"UNK",5
"UNC13D",5
"WBP2",5
"TRIM47",5
"TRIM65",5
"ACOX1",5
"EXOC7",5
"RHBDF2",5
"SEC14L1",5
"SEPTIN9",5
"SYNGR2",5
"TIMP2",5
"LGALS3BP",5
"C1QTNF1",5
"RBFOX3",5
"TBC1D16",5
"GAA",5
"SGSH",5
"SLC26A11",5
"RNF213",5
"RPTOR",5
"CHMP6",5
"BAIAP2",5
"ACTG1",5
"FSCN2",5
"FAAP100",5
"FASN",5
"HEXD",5
"CYBC1",5
"RAB40B",5
"ENOSF1",5
"ADCYAP1",5
"EMILIN2",5
"MYL12B",5
"L3MBTL4",5
"PTPRM",5
"MTCL1",5
"APCDD1",5
"PIEZO2",5
"TUBB6",5
"FAM210A",5
"RNMT",5
"ANKRD30B",5
"GATA6",5
"CABYR",5
"DSC3",5
"ZNF396",5
"CELF4",5
"RNF165",5
"CTIF",5
"DYM",5
"ACAA2",5
"MYO5B",5
"CFAP53",5
"ATP8B1",5
"RAX",5
"CCBE1",5
"DOK6",5
"NFATC1",5
"HSBP1L1",5
"PARD6G",5
"SIRPA",5
"FASTKD5",5
"LZTS3",5
"AP5S1",5
"PLCB4",5
"ACSS1",5
"ASXL1",5
"NOL4L",5
"DNMT3B",5
"CHMP4B",5
"EDEM2",5
"PROCR",5
"MMP24OS",5
"MMP24",5
"GDF5OS",5
"GDF5",5
"TGIF2",5
"SAMHD1",5
"MANBAL",5
"SRC",5
"BLCAP",5
"PKIG",5
"ADA",5
"CCN5",5
"KCNK15",5
"KCNS1",5
"DBNDD2",5
"PLTP",5
"ZNF334",5
"SLC13A3",5
"SULF2",5
"ZNFX1",5
"KCNB1",5
"PTGIS",5
"PTPN1",5
"PARD6B",5
"TSHZ2",5
"CYP24A1",5
"DOK5",5
"FAM210B",5
"CTSZ",5
"LAMA5",5
"GATA5",5
"DIDO1",5
"NKAIN4",5
"ARFGAP1",5
"EEF1A2",5
"FNDC11",5
"ZNF512B",5
"MYT1",5
"PLPP2",5
"SHC2",5
"HCN2",5
"FSTL3",5
"PALM",5
"CFD",5
"WDR18",5
"CNN2",5
"AC004151.1",5
"SBNO2",5
"CBARP",5
"MIDN",5
"REEP6",5
"ADAMTSL5",5
"AP3D1",5
"SF3A2",5
"DIRAS1",5
"ZNF554",5
"PIP5K1C",5
"DAPK3",5
"EBI3",5
"FSD1",5
"STAP2",5
"UBXN6",5
"MLLT1",5
"SLC25A23",5
"CRB3",5
"DENND1C",5
"TUBB4A",5
"CD70",5
"C3",5
"GPR108",5
"SH2D3A",5
"VAV1",5
"PEX11G",5
"CAMSAP3",5
"STXBP2",5
"PRR36",5
"CTXN1",5
"CERS4",5
"RAB11B",5
"ADAMTS10",5
"ZNF558",5
"ZNF561",5
"OLFM2",5
"SHFL",5
"S1PR2",5
"TYK2",5
"CDC37",5
"DOCK6",5
"SWSAP1",5
"ELOF1",5
"ZNF439",5
"CALR",5
"IL27RA",5
"PKN1",5
"PTGER1",5
"NOTCH3",5
"WIZ",5
"FAM32A",5
"EPS15L1",5
"TMEM38A",5
"SIN3B",5
"DDA1",5
"BST2",5
"TMEM221",5
"MAP1S",5
"B3GNT3",5
"INSL3",5
"JAK3",5
"JUND",5
"SSBP4",5
"COPE",5
"DDX49",5
"GMIP",5
"ATP13A1",5
"ZNF253",5
"ZNF626",5
"ZNF430",5
"ZNF431",5
"ZNF708",5
"ZNF492",5
"ZNF91",5
"TSHZ3",5
"RHPN2",5
"LRP3",5
"DMKN",5
"UPK1A",5
"U2AF1L4",5
"HSPB6",5
"KIRREL2",5
"HCST",5
"ZFP82",5
"ZNF875",5
"PPP1R14A",5
"RINL",5
"LRFN1",5
"ZFP36",5
"SUPT5H",5
"DYRK1B",5
"SHKBP1",5
"NUMBL",5
"C19orf54",5
"CCDC97",5
"CIC",5
"PSG6",5
"PSG11",5
"PSG4",5
"PHLDB3",5
"CADM4",5
"PVR",5
"NECTIN2",5
"APOE",5
"CLPTM1",5
"ZNF296",5
"GEMIN7",5
"GIPR",5
"PNMA8B",5
"PRKD2",5
"BBC3",5
"MEIS3",5
"KPTN",5
"NAPA",5
"PLA2G4C",5
"KDELR1",5
"CA11",5
"BCAT2",5
"PLEKHA4",5
"BAX",5
"CGB7",5
"SLC6A16",5
"CD37",5
"TEAD2",5
"FCGRT",5
"AP2A1",5
"MED25",5
"AKT1S1",5
"FAM71E1",5
"LRRC4B",5
"KLK11",5
"ZNF350",5
"PPP2R1A",5
"ZNF480",5
"ZNF610",5
"ZNF813",5
"CDC42EP5",5
"RDH13",5
"TNNI3",5
"HSPBP1",5
"ZNF667",5
"ZNF549",5
"ZNF154",5
"ZNF671",5
"ZNF837",5
"USP9Y",5
"DDX3Y",5
"UTY",5
"TMSB4Y",5
"NLGN4Y",5
"AC007244.1",5
"KDM5D",5
"EIF1AY",5
"HDHD5",5
"ADA2",5
"PEX26",5
"DGCR2",5
"SLC25A1",5
"TXNRD2",5
"ARVCF",5
"TANGO2",5
"ZDHHC8",5
"SCARF2",5
"MED15",5
"AIFM3",5
"YDJC",5
"BCR",5
"SMARCB1",5
"KIAA1671",5
"TTC28",5
"AP1B1",5
"RFPL1",5
"NEFH",5
"THOC5",5
"NIPSNAP1",5
"NF2",5
"ASCC2",5
"MTMR3",5
"CASTOR1",5
"TBC1D10A",5
"SLC35E4",5
"OSBP2",5
"SELENOM",5
"INPP5J",5
"RNF185",5
"LIMK2",5
"PIK3IP1",5
"APOL2",5
"MYH9",5
"FOXRED2",5
"RAC2",5
"CDC42EP1",5
"SH3BP1",5
"MICALL1",5
"C22orf23",5
"PICK1",5
"SLC16A8",5
"BAIAP2L2",5
"TMEM184B",5
"APOBEC3C",5
"APOBEC3F",5
"ADSL",5
"MRTFA",5
"ZC3H7B",5
"CSDC2",5
"SNU13",5
"SREBF2",5
"BIK",5
"MCAT",5
"TSPO",5
"EFCAB6",5
"SULT4A1",5
"PARVB",5
"RTL6",5
"PRR5",5
"ARHGAP8",5
"FAM118A",5
"ATXN10",5
"ALG12",5
"PIM3",5
"MOV10L1",5
"PANX2",5
"TRABD",5
"MAPK11",5
"PLXNB2",5
"SBF1",5
"MAPK8IP2",5
"SHANK3",5
"RABL2B",5
"FP565260.3",5
"U2AF1L5",5
"SAMSN1",5
"JAM2",5
"ADAMTS1",5
"ADAMTS5",5
"RWDD2B",5
"MAP3K7CL",5
"SOD1",5
"HUNK",5
"SYNJ1",5
"DNAJC28",5
"ITSN1",5
"CLIC6",5
"SIM2",5
"PCP4",5
"BACE2",5
"MX1",5
"PDE9A",5
"RRP1",5
"ICOSLG",5
"SLC19A1",5
"LSS",5
"MT-ND1",5
"MT-CO1",5
"MT-CO2",5
"MT-CO3",5
"MT-ND4L",5
"MT-ND4",5
"MT-ND5",5
"MT-ND6",5
"FNDC10",6
"MEGF6",6
"SLC45A1",6
"RERE",6
"CLSTN1",6
"KIF1B",6
"CASZ1",6
"ANGPTL7",6
"KAZN",6
"PADI2",6
"PADI3",6
"RCC2",6
"ARHGEF10L",6
"CAPZB",6
"ECE1",6
"NBPF3",6
"USP48",6
"HSPG2",6
"HMGCL",6
"RCAN3",6
"TENT5B",6
"WDTC1",6
"SYTL1",6
"WASF2",6
"IFI6",6
"FAM76A",6
"THEMIS2",6
"SYNC",6
"S100PBP",6
"ZMYM6",6
"AGO1",6
"HEYL",6
"BMP8B",6
"COL9A2",6
"PTCH2",6
"FAAH",6
"BEND5",6
"CDKN2C",6
"OSBPL9",6
"ZYG11B",6
"ZYG11A",6
"ECHDC2",6
"SCP2",6
"PODN",6
"PLPP3",6
"PATJ",6
"EFCAB7",6
"ROR1",6
"JAK1",6
"AK4",6
"LEPROT",6
"MIER1",6
"LRRC7",6
"LRRC40",6
"ANKRD13C",6
"ST6GALNAC5",6
"TTLL7",6
"SYDE2",6
"SH3GLB1",6
"GBP1",6
"ABCA4",6
"TLCD4",6
"AGL",6
"COL11A1",6
"PRMT6",6
"CLCC1",6
"SORT1",6
"AHCYL1",6
"SLC16A1",6
"MAGI3",6
"HIPK1",6
"TSPAN2",6
"IGSF3",6
"PTGFRN",6
"CD101",6
"RNF115",6
"POLR3GL",6
"MTMR11",6
"PLEKHO1",6
"ANXA9",6
"PRUNE1",6
"SEMA6C",6
"TUFT1",6
"C2CD4D",6
"THEM5",6
"S100A2",6
"SNAPIN",6
"NPR1",6
"EFNA1",6
"PAQR6",6
"IFI16",6
"SLAMF7",6
"ALDH9A1",6
"DCAF6",6
"KIFAP3",6
"FAM20B",6
"CEP350",6
"ARPC5",6
"RGL1",6
"COLGALT2",6
"LMOD1",6
"RNPEP",6
"ELF3",6
"ADORA1",6
"NFASC",6
"DSTYK",6
"CDK18",6
"MFSD4A",6
"NUCKS1",6
"PFKFB2",6
"TRAF5",6
"IARS2",6
"RAB3GAP2",6
"ENAH",6
"WNT9A",6
"GUK1",6
"OBSCN",6
"RNF187",6
"RHOU",6
"RAB4A",6
"CCSAP",6
"EGLN1",6
"ARID4B",6
"NID1",6
"EDARADD",6
"MTR",6
"MAP1LC3C",6
"AKT3",6
"DESI2",6
"FAM110C",6
"PXDN",6
"KIDINS220",6
"IAH1",6
"KLF11",6
"SLC66A3",6
"FAM49A",6
"LAPTM4A",6
"PFN4",6
"ABHD1",6
"IFT172",6
"CCDC121",6
"FOSL2",6
"PPP1CB",6
"SPDYA",6
"SPAST",6
"STRN",6
"CDC42EP3",6
"PPM1B",6
"SOCS5",6
"STON1",6
"EFEMP1",6
"CCDC85A",6
"REL",6
"SERTAD2",6
"CEP68",6
"ANTXR1",6
"NAGK",6
"CYP26B1",6
"WBP1",6
"M1AP",6
"SEMA4F",6
"TCF7L1",6
"C2orf68",6
"ST3GAL5",6
"RNF103",6
"RMND5A",6
"KRCC1",6
"THNSL2",6
"EIF2AK3",6
"ANKRD36C",6
"TMEM127",6
"LMAN2L",6
"FAHD2B",6
"ANKRD36B",6
"TBC1D8",6
"ST6GAL2",6
"NPHP1",6
"BCL2L11",6
"INSIG2",6
"CFAP221",6
"ARHGEF4",6
"RAB6D",6
"RAB3GAP1",6
"UBXN4",6
"NMI",6
"PLA2R1",6
"IFIH1",6
"GCA",6
"CSRNP3",6
"CCDC173",6
"ERICH2",6
"CYBRD1",6
"ATF2",6
"TTC30A",6
"SESTD1",6
"ITGA4",6
"PDE1A",6
"FRZB",6
"DUSP19",6
"ITGAV",6
"CALCRL",6
"SLC40A1",6
"MFSD6",6
"STAT4",6
"MYO1B",6
"DNAH7",6
"SF3B1",6
"GPR1",6
"MDH1B",6
"FZD5",6
"PLEKHM3",6
"KANSL1L",6
"LANCL1",6
"IKZF2",6
"SPAG16",6
"USP37",6
"PLCD4",6
"CNPPD1",6
"ATG9A",6
"DNAJB2",6
"SPEG",6
"NYAP2",6
"COL4A4",6
"C2orf72",6
"DGKD",6
"SEPTIN2",6
"FARP2",6
"EDEM1",6
"LMCD1",6
"IL17RC",6
"HDAC11",6
"RBSN",6
"UBE2E2",6
"TOP2B",6
"NEK10",6
"CLASP2",6
"ZNF502",6
"LIMD1",6
"MAP4",6
"KLHDC8B",6
"CCDC36",6
"RHOA",6
"DAG1",6
"SEMA3B",6
"HYAL1",6
"ZMYND10",6
"C3orf18",6
"PARP3",6
"DNAH1",6
"NISCH",6
"SELENOK",6
"PDHB",6
"MAGI1",6
"LRIG1",6
"MITF",6
"EIF4E3",6
"PROS1",6
"ST3GAL6",6
"NIT2",6
"TMEM45A",6
"CD200",6
"SLC35A5",6
"FSTL1",6
"PARP14",6
"HACD2",6
"KALRN",6
"HEG1",6
"SNX4",6
"CHST13",6
"TXNRD3",6
"PODXL2",6
"IFT122",6
"NCK1",6
"MRAS",6
"PIK3CB",6
"PXYLP1",6
"GK5",6
"XRN1",6
"PLSCR4",6
"RSRC1",6
"MLF1",6
"IFT80",6
"GPR160",6
"PHC3",6
"PLD1",6
"FNDC3B",6
"NLGN1",6
"RTP4",6
"LPP",6
"TP63",6
"P3H2",6
"SLC51A",6
"CEP19",6
"DLG1",6
"ADD1",6
"ADRA2C",6
"SH3TC1",6
"ACOX3",6
"WDR1",6
"TAPT1",6
"SOD3",6
"RELL1",6
"LIMCH1",6
"ATP10D",6
"TEC",6
"LNX1",6
"EPHA5",6
"CDKL2",6
"FAM47E",6
"STBD1",6
"SCD5",6
"PTPN13",6
"HERC3",6
"LAMTOR3",6
"BDH2",6
"TET2",6
"CYP2U1",6
"PLA2G12A",6
"ANK2",6
"CAMK2D",6
"PDE5A",6
"ANKRD50",6
"INTU",6
"JADE1",6
"PABPC4L",6
"PCDH18",6
"ELF2",6
"MGST2",6
"RNF150",6
"IL15",6
"GAB1",6
"TMEM184C",6
"ARHGAP10",6
"DCLK2",6
"FAM160A1",6
"GASK1B",6
"MARCHF1",6
"DDX60",6
"PALLD",6
"CLCN3",6
"GALNT7",6
"SAP30",6
"HPGD",6
"STOX2",6
"SLC25A4",6
"LRP2BP",6
"ANKRD37",6
"SORBS2",6
"TLR3",6
"FAT1",6
"TPPP",6
"SRD5A1",6
"OTULIN",6
"NPR3",6
"TTC23L",6
"SKP2",6
"NADK2",6
"CPLANE1",6
"GDNF",6
"RICTOR",6
"PTGER4",6
"NNT",6
"EMB",6
"ISL1",6
"ITGA1",6
"SNX18",6
"MAP3K1",6
"PLK2",6
"SREK1",6
"FAM169A",6
"AGGF1",6
"ZBED3",6
"WDR41",6
"ATG10",6
"MEF2C",6
"TTC37",6
"RHOBTB3",6
"ERAP1",6
"ERAP2",6
"LNPEP",6
"PAM",6
"PPIP5K2",6
"EFNA5",6
"EPB41L4A",6
"YTHDC2",6
"TICAM2",6
"AP3S1",6
"ZNF608",6
"CDC42SE2",6
"KIF3A",6
"SEPTIN8",6
"PITX1",6
"NME5",6
"KIF20A",6
"CDC23",6
"CTNNA1",6
"PCDHB15",6
"PCDHGA1",6
"PCDHGA2",6
"PCDHGA4",6
"PCDHGB2",6
"PCDHGA5",6
"PCDHGB3",6
"PCDHGA6",6
"PCDHGB5",6
"PCDHGA9",6
"PCDHGB6",6
"NDFIP1",6
"PRELID2",6
"PLAC8L1",6
"PPP2R2B",6
"SYNPO",6
"ZNF300",6
"FAT2",6
"MFAP3",6
"GALNT10",6
"RNF145",6
"TENM2",6
"FBLL1",6
"PANK3",6
"NEURL1B",6
"ARL10",6
"ZNF346",6
"RGS14",6
"DOK3",6
"ZFP2",6
"BPHL",6
"PPP1R3G",6
"CDKAL1",6
"ALDH5A1",6
"KIAA0319",6
"H1-2",6
"BTN3A2",6
"ZSCAN31",6
"ZKSCAN3",6
"HLA-F",6
"HLA-A",6
"DDR1",6
"HLA-B",6
"HSPA1L",6
"HSPA1A",6
"HSPA1B",6
"PSMB8",6
"PSMB9",6
"KCTD20",6
"STK38",6
"GUCA1B",6
"KLC4",6
"PTK7",6
"ABCC10",6
"RSPH9",6
"VEGFA",6
"C6orf223",6
"TMEM63B",6
"ENPP4",6
"TRAM2",6
"TMEM14A",6
"GSTA4",6
"ICK",6
"HMGCLL1",6
"DST",6
"BEND6",6
"LMBRD1",6
"CD109",6
"TMEM30A",6
"HMGN3",6
"BCKDHB",6
"CYB5R4",6
"BACH2",6
"BVES",6
"FOXO3",6
"CDK19",6
"SLC16A10",6
"HS3ST5",6
"MAN1A1",6
"RNF217",6
"PTPRK",6
"EPB41L2",6
"MOXD1",6
"SLC2A12",6
"ARFGEF3",6
"ADGRG6",6
"PLAGL1",6
"UTRN",6
"SHPRH",6
"GRM1",6
"TIAM2",6
"SERAC1",6
"GTF2H5",6
"DYNLT1",6
"EZR",6
"RSPH3",6
"SOD2.1",6
"QKI",6
"SUN1",6
"GPER1",6
"TMEM184A",6
"IQCE",6
"SDK1",6
"RADIL",6
"TNRC18",6
"ACTB",6
"RNF216",6
"TMEM106B",6
"ARL4A",6
"CRPPA",6
"AHR",6
"ITGB8",6
"ABCB5",6
"C7orf31",6
"HIBADH",6
"PLEKHA8",6
"PDE1C",6
"FKBP9",6
"EEPD1",6
"EPDR1",6
"SFRP4",6
"STARD3NL",6
"DBNL",6
"TNS3",6
"AUTS2",6
"GALNT17",6
"GTF2IRD2B",6
"HSPB1",6
"SEMA3D",6
"CDK6",6
"COL1A2",6
"CASD1",6
"SGCE",6
"PEG10",6
"PPP1R9A",6
"PDK4",6
"GJC3",6
"AP4M1",6
"CNPY4",6
"STAG3",6
"ZCWPW1",6
"SAP25",6
"TFR2",6
"LRRC17",6
"DNAJB9",6
"BMT2",6
"CAV1",6
"MET",6
"TSPAN12",6
"ARF5",6
"ATP6V1FNB",6
"IRF5",6
"SMO",6
"UBE2H",6
"LRGUK",6
"CALD1",6
"TRIM24",6
"ATP6V0A4",6
"LUC7L2",6
"DENND2A",6
"TMEM139",6
"CASP2",6
"TCAF1",6
"CTAGE4",6
"ARHGEF35",6
"ARHGEF5",6
"KRBA1",6
"RARRES2",6
"GIMAP2",6
"ASIC3",6
"RHEB",6
"LMBR1",6
"DNAJB6",6
"ESYT2",6
"ARSD",6
"MXRA5",6
"SHROOM2",6
"MID1",6
"TMSB4X",6
"CA5B",6
"GRPR",6
"PCYT1B",6
"TMEM47",6
"XK",6
"EFHC2",6
"RGN",6
"HDAC6",6
"KCND1",6
"PPP1R3F",6
"CLCN5",6
"RIBC1",6
"WNK3",6
"FAM104B",6
"ARHGEF9",6
"PJA1",6
"MAGT1",6
"BRWD3",6
"DRP2",6
"ZMAT1",6
"TCEAL4",6
"AMOT",6
"LRCH2",6
"DOCK11",6
"FAM122C",6
"SMIM10",6
"RTL8B",6
"SMIM10L2B",6
"ZNF449",6
"SMIM10L2A",6
"SLC9A6",6
"FHL1",6
"ARHGEF6",6
"FMR1",6
"FLNA",6
"LAGE3",6
"GAB3",6
"VAMP7",6
"PPP1R3B",6
"XKR6",6
"LZTS1",6
"BMP1",6
"LOXL2",6
"DPYSL2",6
"ZNF395",6
"ADGRA2",6
"RAB11FIP1",6
"DDHD2",6
"TACC1",6
"ADAM9",6
"HGSNAT",6
"SPIDR",6
"NPBWR1",6
"SDCBP",6
"TOX",6
"ASPH",6
"MYBL1",6
"TRAM1",6
"CRISPLD1",6
"ZFHX4",6
"PEX2",6
"CDH17",6
"FSBP",6
"SDC2",6
"CPQ",6
"FZD6",6
"CTHRC1",6
"LRP12",6
"OXR1",6
"TMEM65",6
"DENND3",6
"PTP4A3",6
"MAFA",6
"NRBP2",6
"PARP10",6
"SCX",6
"KANK1",6
"SMARCA2",6
"VLDLR",6
"CDC37L1",6
"RIC1",6
"MPDZ",6
"NFIB",6
"CDKN2A",6
"CDKN2B",6
"MYORG",6
"HRCT1",6
"RECK",6
"GLIPR2",6
"RNF38",6
"ALDH1B1",6
"FAM189A2",6
"CEMIP2",6
"PCSK5",6
"AGTPBP1",6
"GAS1",6
"NFIL3",6
"ROR2",6
"WNK2",6
"FANCC",6
"HABP4",6
"MFSD14C",6
"CCDC180",6
"TGFBR1",6
"STX17",6
"NIPSNAP3A",6
"SLC44A1",6
"EPB41L4B",6
"ALAD",6
"ZNF618",6
"BRINP1",6
"GSN",6
"STRBP",6
"SCAI",6
"PPP6C",6
"PTPA",6
"CACFD1",6
"AJM1",6
"MAMDC4",6
"NOXA1",6
"EHMT1",6
"SIRT3",6
"LMNTD2",6
"RASSF7",6
"IFITM10",6
"KCNQ1",6
"OSBPL5",6
"STIM1",6
"TRIM68",6
"OR51E2",6
"TRIM6",6
"STK33",6
"DENND2B",6
"AKIP1",6
"GALNT18",6
"USP47",6
"PARVA",6
"PLEKHA7",6
"PIK3C2A",6
"ANO5",6
"IMMP1L",6
"PAX6",6
"TCP11L1",6
"TRIM44",6
"PRR5L",6
"ACCS",6
"TP53I11",6
"CREB3L1",6
"PTPRJ",6
"YPEL4",6
"CTNND1",6
"ZP1",6
"FADS3",6
"AHNAK",6
"HNRNPUL2",6
"PLAAT4",6
"RTN3",6
"GPR137",6
"EFEMP2",6
"CCDC85B",6
"PC",6
"ALDH3B1",6
"TPCN2",6
"PGM2L1",6
"MYO7A",6
"AAMDC",6
"KCTD14",6
"TENM4",6
"PRCP",6
"RAB30",6
"CUL5",6
"RDX",6
"ALG9",6
"DIXDC1",6
"TIMM8B",6
"TTC12",6
"TMPRSS5",6
"USP28",6
"TAGLN",6
"PHLDB1",6
"UPK2",6
"ABCG4",6
"NLRX1",6
"MCAM",6
"MFRP",6
"TRIM29",6
"TLCD5",6
"ARHGEF12",6
"TBCEL",6
"SORL1",6
"VWA5A",6
"C11orf45",6
"ADAMTS8",6
"ADAMTS15",6
"ZMYND11",6
"DIP2C",6
"PFKP",6
"FBH1",6
"USP6NL",6
"DHTKD1",6
"CAMK1D",6
"PHYH",6
"SEPHS1",6
"FRMD4A",6
"FAM107B",6
"ACBD7",6
"TRDMT1",6
"HACD1",6
"CACNB2",6
"ARL5B",6
"PLXDC2",6
"NEBL",6
"SKIDA1",6
"MSRB2",6
"ARHGAP21",6
"APBB1IP",6
"YME1L1",6
"ACBD5",6
"RAB18",6
"WAC",6
"BAMBI",6
"MAP3K8",6
"KIF5B",6
"CCNY",6
"ZNF248",6
"ZNF33A",6
"ZNF32",6
"FAM13C",6
"ANK3",6
"SGPL1",6
"VSIR",6
"ANAPC16",6
"IFIT1",6
"SORBS1",6
"KAZALD1",6
"CALHM2",6
"ABLIM1",6
"ATRNL1",6
"ENO4",6
"PLEKHA1",6
"DPYSL4",6
"KDM5A",6
"ERC1",6
"PARP11",6
"SCNN1A",6
"TAPBPL",6
"PTMS",6
"C1R",6
"LRP6",6
"CDKN1B",6
"APOLD1",6
"FAM234B",6
"MGP",6
"SSPN",6
"FGD4",6
"PKP2",6
"ALG10B",6
"LRRK2",6
"PRICKLE1",6
"TMEM117",6
"ANO6",6
"ARID2",6
"SCAF11",6
"ASB8",6
"TUBA1A",6
"PRPH",6
"C1QL4",6
"DNAJC22",6
"LIMA1",6
"METTL7A",6
"POU6F1",6
"SLC4A8",6
"SCN8A",6
"KRT80",6
"AC021066.1",6
"TNS2",6
"MYL6",6
"STAC3",6
"ATP23",6
"LRIG3",6
"HELB",6
"CAND1",6
"ZDHHC17",6
"PPP1R12A",6
"LRRIQ1",6
"TMTC3",6
"NTN4",6
"APAF1",6
"DEPDC4",6
"SLC41A2",6
"USP30",6
"IFT81",6
"ALDH2",6
"RITA1",6
"IQCD",6
"SLC8B1",6
"SUDS3",6
"SIRT4",6
"ACADS",6
"P2RX4",6
"CAMKK2",6
"MORN3",6
"HPD",6
"C12orf65",6
"TCTN2",6
"DNAH10",6
"SLC15A4",6
"STX2",6
"TNFRSF19",6
"SPATA13",6
"KATNAL1",6
"NHLRC3",6
"DGKH",6
"SUCLA2",6
"RB1",6
"RCBTB2",6
"TRIM13",6
"FAM124A",6
"EDNRB",6
"SLITRK5",6
"RAP2A",6
"FARP1",6
"COL4A2",6
"RAB20",6
"TMCO3",6
"TTC5",6
"NDRG2",6
"ARHGEF40",6
