"","x"
"ABCC3",6
"MBTD1",6
"PCTP",6
"MSI2",6
"RNFT1",6
"APPBP2",6
"TEX2",6
"GNA13",6
"AXIN2",6
"HELZ",6
"FAM20A",6
"MAP2K6",6
"RAB37",6
"MYO15B",6
"SMIM5",6
"MGAT5B",6
"CBX4",6
"NPLOC4",6
"WDR45B",6
"COLEC12",6
"LPIN2",6
"LAMA1",6
"ANKRD12",6
"MIB1",6
"TTC39C",6
"DSC1",6
"ZSCAN30",6
"GALNT1",6
"TPGS2",6
"KIAA1328",6
"PIAS2",6
"KATNAL2",6
"ZBTB7C",6
"TCF4",6
"WDR7",6
"LMAN1",6
"PIGN",6
"TNFRSF11A",6
"SMIM21",6
"SOX12",6
"NRSN2",6
"TBC1D20",6
"NSFL1C",6
"STK35",6
"VPS16",6
"PTPRA",6
"ATRN",6
"SPEF1",6
"CDC25B",6
"RNF24",6
"RASSF2",6
"SLC23A2",6
"CDS2",6
"GPCPD1",6
"SHLD1",6
"JAG1",6
"KIF16B",6
"BFSP1",6
"DSTN",6
"RRBP1",6
"RBBP9",6
"NAPB",6
"APMAP",6
"NANP",6
"ZNF337",6
"SNTA1",6
"PXMP4",6
"MAP1LC3A",6
"TP53INP2",6
"MROH8",6
"VSTM2L",6
"MAFB",6
"LPIN3",6
"CHD6",6
"FITM2",6
"SLPI",6
"SNAI1",6
"SYCP2",6
"CABLES2",6
"PLPPR3",6
"ABCA7",6
"PCSK4",6
"MKNK2",6
"DOT1L",6
"SH3GL1",6
"KDM4B",6
"VMAC",6
"CAPS",6
"RFX2",6
"EVI5L",6
"ZNF699",6
"ZNF559",6
"ZNF560",6
"ZNF846",6
"ANGPTL6",6
"DNM2",6
"ELAVL3",6
"ZNF441",6
"ZNF69",6
"DNASE2",6
"DAND5",6
"CC2D1A",6
"DNAJB1",6
"SLC35E1",6
"NWD1",6
"ANO8",6
"SUGP2",6
"ZNF506",6
"ZNF682",6
"ZNF737",6
"ZNF66",6
"ZNF85",6
"ZNF493",6
"ZNF675",6
"ZNF536",6
"RGS9BP",6
"ARHGAP33",6
"THAP8",6
"ZFP14",6
"ZNF382",6
"ZNF790",6
"ZNF585B",6
"ZNF570",6
"ZNF793",6
"ZNF571",6
"YIF1B",6
"ZNF546",6
"BLVRB",6
"SPTBN4",6
"EGLN2",6
"TMEM91",6
"RABAC1",6
"PSG11",6
"LYPD3",6
"ZNF221",6
"ZNF155",6
"ZNF222",6
"ZNF224",6
"ZNF225",6
"ZNF226",6
"ZNF285",6
"PPP1R37",6
"IGFL3",6
"IGFL2",6
"PNMA8A",6
"CALM3",6
"DACT3",6
"STRN4",6
"INAFM1",6
"C5AR1",6
"ZNF541",6
"CARD8",6
"DBP",6
"RASIP1",6
"NUCB1",6
"GYS1",6
"LIN7B",6
"PPFIA3",6
"TRPM4",6
"DKKL1",6
"CPT1C",6
"KCNC3",6
"EMC10",6
"ASPDH",6
"C19orf81",6
"CLEC11A",6
"CD33",6
"SPACA6",6
"FPR1",6
"ZNF613",6
"ZNF432",6
"ZNF841",6
"ZNF528",6
"ZNF578",6
"ZNF600",6
"ZNF28",6
"ZNF468",6
"ZNF888",6
"ZNF160",6
"ZNF415",6
"ZNF347",6
"ZNF665",6
"ZNF677",6
"SSC5D",6
"ZNF471",6
"ZNF470",6
"ZNF772",6
"ZNF419",6
"ZNF773",6
"ZIK1",6
"ZNF134",6
"ZNF211",6
"ZNF606",6
"ZNF135",6
"SLC25A18",6
"BCL2L13",6
"DGCR6",6
"PRODH",6
"SEPTIN5",6
"AC000093.1",6
"P2RX6",6
"TMEM191C",6
"CABIN1",6
"ADORA2A",6
"LRRC75B",6
"GGT1",6
"MYO18B",6
"TPST2",6
"GAL3ST1",6
"MB",6
"RBFOX2",6
"IFT27",6
"C1QTNF6",6
"KDELR3",6
"FAM227A",6
"DNAL4",6
"NPTXR",6
"CACNA1I",6
"XPNPEP3",6
"TEF",6
"MEI1",6
"SEPTIN3",6
"NAGA",6
"CYP2D6",6
"NFAM1",6
"ARFGAP3",6
"WNT7B",6
"PPARA",6
"CRELD2",6
"MOV10L1",6
"ODF3B",6
"KLHDC7B",6
"IL10RB",6
"TMEM50B",6
"SON",6
"CRYZL1",6
"DOP1B",6
"HLCS",6
"TTC3",6
"ETS2",6
"BRWD1",6
"GET1",6
"SH3BGR",6
"POFUT2",6
"VAMP3",7
"SRM",7
"AGTRAP",7
"FHAD1",7
"MFAP2",7
"STPG1",7
"SLC9A1",7
"ADGRB2",7
"NCDN",7
"MANEAL",7
"AKIRIN1",7
"SMAP2",7
"RIMS3",7
"YIPF1",7
"WDR63",7
"CLCA2",7
"LRRC8B",7
"TMED5",7
"TAF13",7
"SLC6A17",7
"ST7L",7
"CAPZA1",7
"BCL9",7
"CIART",7
"S100A11",7
"HRNR",7
"FLG",7
"IL6R",7
"SHC1",7
"SCAMP3",7
"RGS4",7
"TNFSF4",7
"LAMC2",7
"WDR26",7
"TARBP1",7
"YWHAQ",7
"GREB1",7
"LRATD1",7
"AGBL5",7
"MPV17",7
"CEBPZOS",7
"EPAS1",7
"B3GNT2",7
"GFPT1",7
"TGFA",7
"SFXN5",7
"STAMBP",7
"TMEM131",7
"IL1R1",7
"PAX8",7
"CCDC74B",7
"R3HDM1",7
"MBD5",7
"RND3",7
"CYTIP",7
"MARCHF7",7
"FAP",7
"CERS6",7
"MYO3B",7
"NFE2L2",7
"DNAJC10",7
"STAT1",7
"COQ10B",7
"CDK5R2",7
"DAW1",7
"SP140L",7
"PDE6D",7
"COPS8",7
"SEC13",7
"EAF1",7
"SLC4A7",7
"POMGNT2",7
"CCRL2",7
"MON1A",7
"ALAS1",7
"ARF4",7
"TFG",7
"UBA5",7
"SRPRB",7
"ARMC8",7
"CPA3",7
"CCDC39",7
"ALG3",7
"VPS8",7
"CLDN16",7
"ZNF732",7
"C4orf48",7
"ATP8A1",7
"OCIAD1",7
"SCFD2",7
"SRD5A3",7
"UBA6",7
"MOB1B",7
"USO1",7
"NDNF",7
"NDUFC1",7
"USP38",7
"MSMO1",7
"CBR4",7
"RWDD4",7
"SDHA",7
"THBS4",7
"ELL2",7
"MCC",7
"CHSY3",7
"SEC24A",7
"CYSTM1",7
"CD74",7
"GM2A",7
"STK10",7
"SFXN1",7
"FAF2",7
"LMAN2",7
"FOXF2",7
"H2BC4",7
"H2BC5",7
"NKAPL",7
"MICA",7
"NEU1",7
"AGPAT1",7
"HLA-DQB1",7
"CDKN1A",7
"CCND3",7
"CUL7",7
"AARS2",7
"TNFRSF21",7
"PTCHD4",7
"CGAS",7
"RARS2",7
"UFL1",7
"ARMC2",7
"LAMA4",7
"NUS1",7
"EYA4",7
"TXLNB",7
"HIVEP2",7
"THBS2",7
"GSDME",7
"CCL26",7
"RHBDD2",7
"SAMD9",7
"FAM200A",7
"LRCH4",7
"FBXO24",7
"AHCYL2",7
"CNOT4",7
"HIPK2",7
"AGK",7
"MGAM",7
"CHPF2",7
"PHEX",7
"LANCL3",7
"ATP6AP2",7
"CHST7",7
"CDK16",7
"PRAF2",7
"IQSEC2",7
"PDZD11",7
"CLDN2",7
"AMMECR1",7
"OCRL",7
"SSR4",7
"DNASE1L1",7
"GDI1",7
"BRCC3",7
"FAM167A",7
"C8orf48",7
"PTK2B",7
"UBE2W",7
"KLF10",7
"CSMD3",7
"COL14A1",7
"DERL1",7
"WASHC5",7
"ZC3H3",7
"RANBP6",7
"ZDHHC21",7
"ACER2",7
"HACD4",7
"FAM214B",7
"TRMT10B",7
"CBWD5",7
"OSTF1",7
"S1PR3",7
"NINJ1",7
"ALG2",7
"ABCA1",7
"RGS3",7
"NR6A1",7
"STXBP1",7
"ST6GALNAC4",7
"PIP5KL1",7
"SWI5",7
"DOLK",7
"POMT1",7
"SURF4",7
"NPDC1",7
"TALDO1",7
"SLC25A22",7
"TRIM34",7
"TPP1",7
"SYT9",7
"ZDHHC13",7
"E2F8",7
"EXT2",7
"DGKZ",7
"DDB2",7
"RAB3IL1",7
"GANAB",7
"POLR2G",7
"VEGFB",7
"CCDC88B",7
"SCYL1",7
"YIF1A",7
"KLHL35",7
"EMSY",7
"SESN3",7
"CASP4",7
"IFT46",7
"ARCN1",7
"SPA17",7
"STT3A",7
"SRPRA",7
"APLP2",7
"AGAP4",7
"ASAH2B",7
"ZNF365",7
"REEP3",7
"RUFY2",7
"AGAP5",7
"SEC24C",7
"SAMD8",7
"ZMIZ1",7
"TMEM254",7
"ATAD1",7
"UBTD1",7
"MORN4",7
"ENTPD7",7
"HIF1AN",7
"PITX3",7
"GBF1",7
"BORCS7",7
"CNNM2",7
"TRUB1",7
"CACUL1",7
"UROS",7
"C10orf90",7
"IQSEC3",7
"MLF2",7
"NECAP1",7
"STYK1",7
"MGST1",7
"TM7SF3",7
"OVCH1",7
"BICD1",7
"WNT10B",7
"PRKAG1",7
"KRT7",7
"MFSD5",7
"PRR13",7
"COPZ1",7
"ITGA5",7
"USP15",7
"TBK1",7
"ZFC3H1",7
"GLIPR1L1",7
"KITLG",7
"UHRF1BP1L",7
"WASHC4",7
"CKAP4",7
"BTBD11",7
"KSR2",7
"WSB2",7
"MTIF3",7
"MEDAG",7
"POSTN",7
"COG3",7
"SIAH3",7
"FNDC3A",7
"LIG4",7
"RNASE1",7
"DHRS2",7
"SCFD1",7
"PTGER2",7
"SOCS4",7
"MAPK1IP1L",7
"NAA30",7
"GOLGA5",7
"PDIA3",7
"RAB27A",7
"PPIB",7
"SPESP1",7
"SENP8",7
"ULK3",7
"SCAMP2",7
"C15orf39",7
"FBXO22",7
"TMED3",7
"LRRK1",7
"PGAP6",7
"NME4",7
"EME2",7
"ATP6V0C",7
"ZNF200",7
"ZSCAN32",7
"PMM2",7
"NOMO1",7
"NOMO3",7
"NOMO2",7
"REXO5",7
"DCUN1D3",7
"TAOK2",7
"FBRS",7
"MT1F",7
"MT1X",7
"USB1",7
"CYB5B",7
"MTSS2",7
"ZFP1",7
"OSGIN1",7
"TUBB3",7
"P2RX5",7
"PIGL",7
"ZNF287",7
"PEMT",7
"EPN2",7
"SLC47A1",7
"AKAP10",7
"NUFIP2",7
"KRT10",7
"VPS25",7
"G6PC3",7
"PNPO",7
"SLC35B1",7
"LRRC59",7
"SMG8",7
"GDPD1",7
"TANC2",7
"AMZ2",7
"C1QTNF1",7
"ZNF24",7
"PSTPIP2",7
"HDHD2",7
"ONECUT2",7
"SEC11C",7
"SERPINB7",7
"FBXO15",7
"FASTKD5",7
"TMEM230",7
"ANKEF1",7
"SLX4IP",7
"SEC23B",7
"TM9SF4",7
"NOL4L",7
"ZNF341",7
"DYNLRB1",7
"ACSS2",7
"MMP24OS",7
"NFS1",7
"NDRG3",7
"CTNNBL1",7
"PLCG1",7
"TNNC2",7
"CTSA",7
"PLTP",7
"NCOA3",7
"ZNFX1",7
"B4GALT5",7
"SLC9A8",7
"RNF114",7
"PTPN1",7
"RIPOR3",7
"CTSZ",7
"ARFGAP1",7
"GMEB2",7
"PLPP2",7
"MIDN",7
"DIRAS1",7
"CD70",7
"GPR108",7
"MCOLN1",7
"KANK3",7
"MARCHF2",7
"TECR",7
"MPV17L2",7
"RAB3A",7
"COPE",7
"ZNF43",7
"ZNF492",7
"FAAP24",7
"TMEM147",7
"PSENEN",7
"ALKBH6",7
"ZFP82",7
"ZFP36",7
"SERTAD3",7
"CLPTM1",7
"BLOC1S3",7
"EMP3",7
"CGB7",7
"ZNF616",7
"ZNF583",7
"ZNF549",7
"USP9Y",7
"DDX3Y",7
"UTY",7
"KDM5D",7
"EIF1AY",7
"SDF2L1",7
"GSTT2B",7
"XBP1",7
"SEC14L2",7
"DUSP18",7
"GTPBP1",7
"L3MBTL2",7
"ACO2",7
"NCAM2",7
"SYNJ1",7
"LCA5L",7
"PRDM15",7
